# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Database of the Kanchi-in Manuscript of Ruiju Myōgishō
#
# Ruiju myogishō 類聚名義抄, Kanchi-in manuscript 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_headword_chars.tsv
#
# Version: 1.2.11 (latest, Newly released after the specification change)
# Date published: May 11, 2025
# Last modified: September 5, 2026
#
#
# Copyright (c) 2025-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# hanzi_id	A sequential ID assigned to each headword (single or multi-character) in the order of its appearance in the Myōgishō. It consists of a 5-digit numeric ID starting with 'S'.
# entry_id	A heading item ID (from krm_main) to which this character's headword belongs, formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# constituent_char	The constituent character itself. Abbreviation marks (ー) and iteration marks (〻) are converted to the actual characters they represent. Collated characters are, in principle, Kangxi Dictionary forms; the handling of Unicode new character forms (common-use forms, popular variants) is specified separately. For detailed collation notes, refer to krm_notes."
# character_order	Indicates the numerical order of appearance of the character within its headword entry.
# kazama_location_id	An ID indicating the location of this character in the Kazama Edition: K + Volume (2 digits) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# tenri_location_id	An ID indicating the location of this character in the Tenri Edition: T + Volume (a/b/c) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# img_file_name	File name of the headword character image (including the .jpg extension). The main part of the file name consists of a 7-digit number for images from Volume 1 to Volume 9, and an 8-digit number for images from Volume 10. For 7-digit numbers, the first digit indicates the volume number; for 8-digit numbers, the first two digits indicate Volume 10. The last 6 digits are based on the order of appearance, assigned according to a unique internal rule. Detailed documentation for this naming convention is not available as the work was completed over two decades ago. Null if no image is available.
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500, 25K00466 and 26K21717.
#
hanzi_id	entry_id	constituent_char	character_order	kazama_location_id	tenri_location_id	img_file_name
S11811	F09458	⿱⿱⿱一口⿱冖豕木	2	K03125842	Ta387842	3127842.jpg
S11812	F09459	囊	1	K03126111	Ta388111	3128111.jpg
S11813	F09459	〓	2	K03126112	Ta388112	3128112.jpg
S11814	F09460	〓	1	K03126130	Ta388130	3128130.jpg
S11815	F09461	𣚇	1	K03126140	Ta388140	3128140.jpg
S11816	F09462	𣘯	1	K03126210	Ta388210	3128210.jpg
S11817	F09463	櫜	1	K03126220	Ta388220	3128220.jpg
S11818	F09464	橐	1	K03126230	Ta388230	3128230.jpg
S11819	F09465	林	1	K03126240	Ta388240	3128240.jpg
S11820	F09466	森	1	K03126310	Ta388310	3128310.jpg
S11821	F09467	㚞	1	K03126330	Ta388330	3128330.jpg
S11822	F09468	楙	1	K03126340	Ta388340	3128340.jpg
S11823	F09469	⿲木⿱一勿木	1	K03126411	Ta388411	3128411.jpg
S11824	F09469	⿲木虫木	2	K03126412	Ta388412	3128412.jpg
S11825	F09470	彬	1	K03126420	Ta388420	3128420.jpg
S11826	F09471	𣞖	1	K03126430	Ta388430	3128430.jpg
S11827	F09472	㯟	1	K03126440	Ta388440	3128440.jpg
S11828	F09473	麓	1	K03126510	Ta388510	3128510.jpg
S11829	F09474	埜	1	K03126521	Ta388521	3128521.jpg
S11830	F09474	壄	2	K03126522	Ta388522	3128522.jpg
S11831	F09475	婪	1	K03126530	Ta388530	3128530.jpg
S11832	F09476	礬	1	K03126541	Ta388541	3128531.jpg
S11833	F09476	礬	2	K03126542	Ta388542	3128532.jpg
S11834	F09477	礬	1	K03126611	Ta388611	3128611.jpg
S11835	F09477	石	2	K03126612	Ta388612	3128612.jpg
S11836	F09478	⿱亠林	1	K03126620	Ta388620	3128620.jpg
S11837	F09479	𠓭	1	K03126630	Ta388630	3128630.jpg
S11838	F09480	⿱林入	1	K03126640	Ta388640	3128640.jpg
S11839	F09481	棽	1	K03126710	Ta388710	3128710.jpg
S11840	F09482	𫦯	1	K03126720	Ta388720	3128720.jpg
S11841	F09483	棼	1	K03126730	Ta388730	3128730.jpg
S11842	F09484	𣓕	1	K03126741	Ta388741	3128741.jpg
S11843	F09484	㭝	2	K03126742	Ta388742	3128742.jpg
S11844	F09485	𣝹	1	K03126810	Ta388810	3128810.jpg
S11845	F09486	𬷞	1	K03126820	Ta388820	3128820.jpg
S11846	F09487	⿱林元	1	K03126831	Ta388831	3128831.jpg
S11847	F09487	梵	2	K03126832	Ta388832	3128832.jpg
S11848	F09488	椘	1	K03126841	Ta388841	3128841.jpg
S11849	F09488	楚	2	K03126842	Ta388842	3128842.jpg
S11850	F09489	禁	1	K03127120	Ta389120	3129120.jpg
S11851	F09490	⿳林幺灬	1	K03127140	Ta389140	3129140.jpg
S11852	F09491	⿱林旦	1	K03127210	Ta389210	3129210.jpg
S11853	F09492	攀	1	K03127220	Ta389220	3129220.jpg
S11854	F09493	𣝴	1	K03127230	Ta389230	3129230.jpg
S11855	F09494	欝	1	K03127240	Ta389240	3129240.jpg
S11856	F09495	𩰪	1	K03127330	Ta389330	3129330.jpg
S11857	F09496	𣕾	1	K03127340	Ta389340	3129340.jpg
S11858	F09497	棥	1	K03127410	Ta389410	3129410.jpg
S11859	F09498	𡳭	1	K03127420	Ta389420	3129420.jpg
S11860	F09499	犬	1	K03127510	Ta389510	3129510.jpg
S11861	F09500	獅	1	K03127520	Ta389520	3129520.jpg
S11862	F09501	𤜳	1	K03127530	Ta389530	3129530.jpg
S11863	F09502	狻	1	K03127541	Ta389541	3129541.jpg
S11864	F09502	猊	2	K03127542	Ta389542	3129542.jpg
S11865	F09503	犾	1	K03127620	Ta389620	3129620.jpg
S11866	F09504	猩	1	K03127631	Ta389631	3129630.jpg
S11867	F09504	猩	2	K03127632	Ta389632	3129632.jpg
S11868	F09505	狌	1	K03127640	Ta389640	3129640.jpg
S11869	F09506	猅	1	K03127710	Ta389710	3129710.jpg
S11870	F09507	猕	1	K03127721	Ta389721	3129721.jpg
S11871	F09507	猴	2	K03127722	Ta389722	3129722.jpg
S11872	F09508	狝	1	K03127730	Ta389730	3129730.jpg
S11873	F09509	獮	1	K03127740	Ta389740	3129740.jpg
S11874	F09510	猨	1	K03127811	Ta389811	3129811.jpg
S11875	F09510	猴	2	K03127812	Ta389812	3129812.jpg
S11876	F09511	猨	1	K03127820	Ta389820	3129820.jpg
S11877	F09512	猿	1	K03127830	Ta389830	3129830.jpg
S11878	F09513	⿰⺨表	1	K03127840	Ta389840	3129840.jpg
S11879	F09514	猚	1	K03128110	Ta390110	3130110.jpg
S11880	F09515	狸	1	K03128120	Ta390120	3130120.jpg
S11881	F09516	猶	1	K03128130	Ta390130	3130130.jpg
S11882	F09517	⿰犭⿱山日	1	K03128210	Ta390210	3130210.jpg
S11883	F09518	夷	1	K03128221	Ta390221	3130221.jpg
S11884	F09518	猶	2	K03128222	Ta390222	3130222.jpg
S11885	F09519	猶	1	K03128231	Ta390231	3130231.jpg
S11886	F09519	子	2	K03128232	Ta390232	3130232.jpg
S11887	F09520	猷	1	K03128240	Ta390240	3130240.jpg
S11888	F09521	犲	1	K03128311	Ta390311	3130311.jpg
S11889	F09521	狼	2	K03128312	Ta390312	3130312.jpg
S11890	F09522	豺	1	K03128331	Ta390331	3130331.jpg
S11891	F09522	狼	2	K03128332	Ta390332	3130332.jpg
S11892	F09523	鼠	1	K03128341	Ta390341	3130341.jpg
S11893	F09523	狼	2	K03128342	Ta390342	3130342.jpg
S11894	F09524	狼	1	K03128411	Ta390411	3130411.jpg
S11895	F09524	狽	2	K03128412	Ta390412	3130412.jpg
S11896	F09525	狼	1	K03128421	Ta390421	3130421.jpg
S11897	F09525	杭	2	K03128422	Ta390422	3130422.jpg
S11898	F09526	狐	1	K03128430	Ta390430	3130430.jpg
S11899	F09527	狐	1	K03128511	Ta390511	3130511.jpg
S11900	F09527	𤞲	2	K03128512	Ta390512	3130512.jpg
S11901	F09527	𤞙	3	K03128513	Ta390513	3130513.jpg
S11902	F09528	猱	1	K03128521	Ta390521	3130521.jpg
S11903	F09528	㹶	2	K03128522	Ta390522	3130522.jpg
S11904	F09529	獿	1	K03128540	Ta390540	3130540.jpg
S11905	F09530	猭	1	K03128610	Ta390610	3130610.jpg
S11906	F09531	猯	1	K03128620	Ta390620	3130620.jpg
S11907	F09532	𤡤	1	K03128630	Ta390630	3130630.jpg
S11908	F09533	獳	1	K03128640	Ta390640	3130640.jpg
S11909	F09534	猪	1	K03128710	Ta390710	3130710.jpg
S11910	F09535	野	1	K03128731	Ta390731	3130731.jpg
S11911	F09535	猪	2	K03128732	Ta390732	3130732.jpg
S11912	F09536	狋	1	K03128740	Ta390740	3130740.jpg
S11913	F09537	⿰⺨重	1	K03128810	Ta390810	3130810.jpg
S11914	F09538	㺃	1	K03128820	Ta390820	3130820.jpg
S11915	F09539	狗	1	K03128830	Ta390830	3130830.jpg
S11916	F09540	犳	1	K03128840	Ta390840	3130840.jpg
S11917	F09541	𤜼	1	K03129110	Ta391110	3131110.jpg
S11918	F09542	猥	1	K03129120	Ta391120	3131120.jpg
S11919	F09543	猥	1	K03129140	Ta391140	3131140.jpg
S11920	F09544	欺	1	K03129211	Ta391211	3131211.jpg
S11921	F09544	猥	2	K03129212	Ta391212	3131212.jpg
S11922	F09545	猗	1	K03129221	Ta391221	3131221.jpg
S11922b	F09545	猗	2	K03129222	Ta391222	3131222.jpg
S11923	F09546	猗	1	K03129311	Ta391311	3131311.jpg
S11924	F09546	歟	2	K03129312	Ta391312	3131312.jpg
S11925	F09547	猛	1	K03129320	Ta391320	3131320.jpg
S11926	F09548	⿰犭⿳丷二皿	1	K03129331	Ta391331	3131331.jpg
S11927	F09548	⿰犭盖	2	K03129332	Ta391332	3131332.jpg
S11928	F09549	犯	1	K03129340	Ta391340	3131340.jpg
S11929	F09550	獷	1	K03129410	Ta391410	3131410.jpg
S11930	F09551	状	1	K03129421	Ta391421	3131421.jpg
S11931	F09551	狀	2	K03129422	Ta391422	3131422.jpg
S11932	F09552	𤞛	1	K03129440	Ta391440	3131440.jpg
S11933	F09553	戻	1	K03129510	Ta391510	3131510.jpg
S11934	F09554	狩	1	K03129520	Ta391520	3131520.jpg
S11935	F09555	⿰⿸虍用犬	1	K03129531	Ta391531	3131531.jpg
S11936	F09555	獻	2	K03129532	Ta391532	3131532.jpg
S11937	F09556	獻	1	K03129611	Ta391611	3131611.jpg
S11938	F09556	訥	2	K03129612	Ta391612	3131612.jpg
S11939	F09557	類	1	K03129620	Ta391620	3131620.jpg
S11940	F09558	義	1	K03129631	Ta391631	3131631.jpg
S11941	F09558	類	2	K03129632	Ta391632	3131632.jpg
S11942	F09559	狡	1	K03129640	Ta391640	3131640.jpg
S11943	F09560	僄	1	K03129711	Ta391711	3131711.jpg
S11944	F09560	狡	2	K03129712	Ta391712	3131712.jpg
S11945	F09561	𤢕	1	K03129720	Ta391720	3131720.jpg
S11946	F09562	猾	1	K03129730	Ta391730	3131730.jpg
S11947	F09563	狃	1	K03129740	Ta391740	3131740.jpg
S11948	F09564	⿰犭刃	1	K03129810	Ta391810	3131810.jpg
S11949	F09565	⿰犭⿱彐心	1	K03129820	Ta391820	3131820.jpg
S11950	F09566	臭	1	K03129830	Ta391830	3131830.jpg
S11951	F09567	狊	1	K03129840	Ta391840	3131840.jpg
S11952	F09568	⿱百犬	1	K03130110	Ta392110	3132110.jpg
S11953	F09569	猿	1	K03130121	Ta392121	3132121.jpg
S11954	F09569	狖	2	K03130122	Ta392122	3132122.jpg
S11955	F09570	猝	1	K03130130	Ta392130	3132130.jpg
S11956	F09571	𤟊	1	K03130141	Ta392141	3132141.jpg
S11957	F09571	⿰⺨冗	2	K03130142	Ta392142	3132142.jpg
S11958	F09571	狖	3	K03130143	Ta392143	3132143.jpg
S11959	F09571	㹨	4	K03130144	Ta392144	3132144.jpg
S11960	F09572	犹	1	K03130220	Ta392220	3132220.jpg
S11961	F09573	㹮	1	K03130230	Ta392230	3132230.jpg
S11962	F09574	獏	1	K03130240	Ta392240	3132240.jpg
S11963	F09575	狎	1	K03130310	Ta392310	3132310.jpg
S11964	F09576	狹	1	K03130331	Ta392331	3132331.jpg
S11965	F09576	狭	2	K03130332	Ta392332	3132332.jpg
S11966	F09577	獨	1	K03130410	Ta392410	3132410.jpg
S11967	F09578	猲	1	K03130421	Ta392421	3132421.jpg
S11968	F09578	𤢔	2	K03130422	Ta392422	3132422.jpg
S11969	F09579	獦	1	K03130440	Ta392440	3132440.jpg
S11970	F09580	〓	1	K03130521	Ta392521	3132521.jpg
S11971	F09580	獵	2	K03130522	Ta392522	3132522.jpg
S11972	F09581	〓	1	K03130541	Ta392541	3132541.jpg
S11973	F09581	⿰犭⿱山曷	2	K03130542	Ta392542	3132542.jpg
S11974	F09581	獦	3	K03130543	Ta392543	3132543.jpg
S11975	F09582	𤡕	1	K03130610	Ta392610	3132610.jpg
S11976	F09583	獵	1	K03130621	Ta392621	3132621.jpg
S11977	F09583	師	2	K03130622	Ta392622	3132622.jpg
S11978	F09584	獵	1	K03130631	Ta392631	3132631.jpg
S11979	F09584	者	2	K03130632	Ta392632	3132632.jpg
S11980	F09585	遊	1	K03130641	Ta392641	3132641.jpg
S11981	F09585	獵	2	K03130642	Ta392642	3132642.jpg
S11982	F09586	獲	1	K03130710	Ta392710	3132710.jpg
S11983	F09587	啗	1	K03130731	Ta392731	3132731.jpg
S11984	F09587	齰	2	K03130732	Ta392732	3132732.jpg
S11985	F09587	嗽	3	K03130733	Ta392733	3132733.jpg
S11986	F09587	獲	4	K03130734	Ta392734	3132734.jpg
S11987	F09588	玃	1	K03130810	Ta392810	3132810.jpg
S11988	F09589	𤣓	1	K03130820	Ta392820	3132820.jpg
S11989	F09590	犾	1	K03130831	Ta392831	3132831.jpg
S11990	F09590	狄	2	K03130832	Ta392832	3132832.jpg
S11991	F09591	犾	1	K03130840	Ta392840	3132840.jpg
S11992	F09592	㹜	1	K03131110	Ta393110	3133110.jpg
S11993	F09593	獺	1	K03131120	Ta393120	3133120.jpg
S11994	F09594	獺	1	K03131130	Ta393130	3133130.jpg
S11995	F09595	狢	1	K03131140	Ta393140	3133140.jpg
S11996	F09596	獄	1	K03131210	Ta393210	3133210.jpg
S11997	F09597	〓	1	K03131220	Ta393220	3133220.jpg
S11998	F09598	𤞞	1	K03131230	Ta393230	3133230.jpg
S11999	F09599	㹾	1	K03131240	Ta393240	3133240.jpg
S12000	F09600	㹾	1	K03131310	Ta393310	3133310.jpg
S12001	F09601	默	1	K03131320	Ta393320	3133320.jpg
S12002	F09602	獸	1	K03131331	Ta393331	3133331.jpg
S12003	F09602	獸	2	K03131332	Ta393332	3133332.jpg
S12004	F09603	𤠬	1	K03131410	Ta393410	3133410.jpg
S12005	F09604	獢	1	K03131420	Ta393420	3133420.jpg
S12006	F09605	猬	1	K03131430	Ta393430	3133430.jpg
S12007	F09606	獞	1	K03131440	Ta393440	3133440.jpg
S12008	F09607	⿰犭⿱旦寸	1	K03131510	Ta393510	3133510.jpg
S12009	F09608	猈	1	K03131520	Ta393520	3133520.jpg
S12010	F09609	獪	1	K03131530	Ta393530	3133530.jpg
S12011	F09610	狧	1	K03131540	Ta393540	3133540.jpg
S12012	F09611	⿰犭兄	1	K03131610	Ta393610	3133610.jpg
S12013	F09612	𤝙	1	K03131620	Ta393620	3133620.jpg
S12014	F09613	𤡣	1	K03131630	Ta393630	3133630.jpg
S12015	F09614	狙	1	K03131641	Ta393641	3133641.jpg
S12016	F09614	狙	2	K03131642	Ta393642	3133642.jpg
S12017	F09615	狚	1	K03131720	Ta393720	3133720.jpg
S12018	F09616	⿰犭𧙃	1	K03131730	Ta393730	3133730.jpg
S12019	F09617	⿰犭難	1	K03131740	Ta393740	3133740.jpg
S12020	F09618	狔	1	K03131810	Ta393810	3133810.jpg
S12021	F09619	狽	1	K03131830	Ta393830	3133830.jpg
S12022	F09620	𤞭	1	K03131840	Ta393840	3133840.jpg
S12023	F09621	犽	1	K03132110	Ta394110	3134110.jpg
S12024	F09622	⿰犭可	1	K03132131	Ta394131	3134131.jpg
S12025	F09622	⿰犭⿰可亍	2	K03132132	Ta394132	3134132.jpg
S12026	F09623	猘	1	K03132140	Ta394140	3134140.jpg
S12027	F09624	狾	1	K03132210	Ta394210	3134210.jpg
S12028	F09625	狑	1	K03132220	Ta394220	3134220.jpg
S12029	F09626	犴	1	K03132230	Ta394230	3134230.jpg
S12030	F09627	野	1	K03132241	Ta394241	3134241.jpg
S12031	F09627	⿰犭亍	2	K03132242	Ta394242	3134242.jpg
S12032	F09628	⿰犭⿱夕木	1	K03132311	Ta394311	3134311.jpg
S12033	F09628	⿱𤝉木	2	K03132312	Ta394312	3134312.jpg
S12034	F09628	𤝉	3	K03132313	Ta394313	3134313.jpg
S12035	F09628	𤡒	4	K03132314	Ta394314	3134314.jpg
S12036	F09629	𤜱	1	K03132320	Ta394320	3134320.jpg
S12037	F09630	猗	1	K03132331	Ta394331	3134331.jpg
S12038	F09630	狔	2	K03132332	Ta394332	3134332.jpg
S12039	F09631	狧	1	K03132340	Ta394340	3134340.jpg
S12040	F09632	𤞞	1	K03132411	Ta394411	3134411.jpg
S12041	F09632	𤟬	2	K03132412	Ta394412	3134412.jpg
S12042	F09633	㹺	1	K03132420	Ta394420	3134420.jpg
S12043	F09634	狵	1	K03132430	Ta394430	3134430.jpg
S12044	F09635	獋	1	K03132440	Ta394440	3134440.jpg
S12045	F09636	⿰犭⿱自⿱火十	1	K03132510	Ta394510	3134510.jpg
S12046	F09637	獔	1	K03132520	Ta394520	3134520.jpg
S12047	F09638	猳	1	K03132530	Ta394530	3134530.jpg
S12048	F09639	㹢	1	K03132541	Ta394541	3134541.jpg
S12049	F09639	猳	2	K03132542	Ta394542	3134542.jpg
S12050	F09639	⿰犭𨱚	3	K03132543	Ta394543	3134543.jpg
S12051	F09640	𤠙	1	K03132610	Ta394610	3134610.jpg
S12052	F09641	𤠕	1	K03132620	Ta394620	3134620.jpg
S12053	F09642	猖	1	K03132630	Ta394630	3134630.jpg
S12054	F09643	猇	1	K03132640	Ta394640	3134640.jpg
S12055	F09644	⿰犭⿸虍力	1	K03132710	Ta394710	3134710.jpg
S12056	F09645	𤟝	1	K03132720	Ta394720	3134720.jpg
S12057	F09646	𠜓	1	K03132730	Ta394730	3134730.jpg
S12058	F09647	獹	1	K03132740	Ta394740	3134740.jpg
S12059	F09648	獹	1	K03132810	Ta394810	3134810.jpg
S12060	F09649	𤠾	1	K03132820	Ta394820	3134820.jpg
S12061	F09650	𤡐	1	K03132831	Ta394831	3134831.jpg
S12062	F09650	⿰犭曺	2	K03132832	Ta394832	3134832.jpg
S12063	F09651	⿰犭⿱⿰口又又	1	K03132840	Ta394840	3134840.jpg
S12064	F09652	猁	1	K03133110	Ta395110	3135110.jpg
S12065	F09653	𤢙	1	K03133120	Ta395120	3135120.jpg
S12066	F09654	獠	1	K03133131	Ta395131	3135131.jpg
S12067	F09654	⿰⺨⿱𡗜⿱日灬	2	K03133132	Ta395132	3135132.jpg
S12068	F09655	猜	1	K03133140	Ta395140	3135140.jpg
S12069	F09656	債	1	K03133220	Ta395220	3135220.jpg
S12070	F09657	㹸	1	K03133231	Ta395231	3135231.jpg
S12071	F09657	⿰犭⿱白匕	2	K03133232	Ta395232	3135232.jpg
S12072	F09658	𤠗	1	K03133240	Ta395240	3135240.jpg
S12073	F09659	獷	1	K03133310	Ta395310	3135310.jpg
S12074	F09660	𤢵	1	K03133330	Ta395330	3135330.jpg
S12075	F09661	獚	1	K03133340	Ta395340	3135340.jpg
S12076	F09662	猼	1	K03133410	Ta395410	3135410.jpg
S12077	F09663	狷	1	K03133421	Ta395421	3135421.jpg
S12078	F09663	獧	2	K03133422	Ta395422	3135422.jpg
S12079	F09664	猫	1	K03133440	Ta395440	3135440.jpg
S12080	F09665	𤢌	1	K03133510	Ta395510	3135510.jpg
S12081	F09666	⿰犭㝡	1	K03133520	Ta395520	3135520.jpg
S12082	F09667	𤜵	1	K03133530	Ta395530	3135530.jpg
S12083	F09668	𤜵	1	K03133540	Ta395540	3135540.jpg
S12084	F09669	⿰犭韋	1	K03133610	Ta395610	3135610.jpg
S12085	F09670	獖	1	K03133620	Ta395620	3135620.jpg
S12086	F09671	⿰犭⿱⿰丰刃廾	1	K03133631	Ta395631	3135631.jpg
S12087	F09671	𤟻	2	K03133632	Ta395632	3135632.jpg
S12088	F09672	𤣆	1	K03133640	Ta395640	3135640.jpg
S12089	F09673	⿰犭⿰耳⿱⿰幺幺心	1	K03133710	Ta395710	3135710.jpg
S12090	F09674	⿰犭𠮦	1	K03133721	Ta395721	3135721.jpg
S12091	F09674	㹦	2	K03133722	Ta395722	3135722.jpg
S12092	F09675	𤡰	1	K03133740	Ta395740	3135740.jpg
S12093	F09676	猸	1	K03133810	Ta395810	3135810.jpg
S12094	F09677	𤠻	1	K03133820	Ta395820	3135820.jpg
S12095	F09678	獫	1	K03133830	Ta395830	3135830.jpg
S12096	F09679	玁	1	K03133840	Ta395840	3135840.jpg
S12097	F09680	獫	1	K03134111	Ta396111	3136111.jpg
S12098	F09680	狁	2	K03134112	Ta396112	3136112.jpg
S12099	F09681	⿱狠心	1	K03134120	Ta396120	3136120.jpg
S12100	F09682	㺜	1	K03134130	Ta396130	3136130.jpg
S12101	F09683	㺀	1	K03134140	Ta396140	3136140.jpg
S12102	F09684	⿰犭冩	1	K03134210	Ta396210	3136210.jpg
S12103	F09685	𤢴	1	K03134220	Ta396220	3136220.jpg
S12104	F09686	狍	1	K03134230	Ta396230	3136230.jpg
S12105	F09687	犺	1	K03134240	Ta396240	3136240.jpg
S12106	F09688	𤝄	1	K03134310	Ta396310	3136310.jpg
S12107	F09689	𤟗	1	K03134320	Ta396320	3136320.jpg
S12108	F09690	𤝴	1	K03134330	Ta396330	3136330.jpg
S12109	F09691	狠	1	K03134341	Ta396341	3136341.jpg
S12110	F09691	⿰犭頁	2	K03134342	Ta396342	3136342.jpg
S12111	F09692	𤞵	1	K03134411	Ta396411	3136411.jpg
S12112	F09692	⿰犭⿰彳𠚣	2	K03134412	Ta396412	3136412.jpg
S12113	F09693	𤟆	1	K03134420	Ta396420	3136420.jpg
S12114	F09694	⿰犭𠜽	1	K03134430	Ta396430	3136430.jpg
S12115	F09695	𤠺	1	K03134440	Ta396440	3136440.jpg
S12116	F09696	⿰犭避	1	K03134510	Ta396510	3136510.jpg
S12117	F09697	㺒	1	K03134520	Ta396520	3136520.jpg
S12118	F09698	⿰犭⿱羽⿱𠆢水	1	K03134540	Ta396540	3136540.jpg
S12119	F09699	猢	1	K03134610	Ta396610	3136610.jpg
S12120	F09700	獑	1	K03134620	Ta396620	3136620.jpg
S12121	F09701	⿰犭⿱艹⿱口天	1	K03134631	Ta396631	3136631.jpg
S12122	F09701	獏	2	K03134632	Ta396632	3136632.jpg
S12123	F09702	⿰犭⿱水山	1	K03134641	Ta396641	3136641.jpg
S12124	F09702	⿰犭⿱氶山	2	K03134642	Ta396642	3136642.jpg
S12125	F09703	⿰犭⿰亻見	1	K03134711	Ta396711	3136711.jpg
S12126	F09703	⿰犭⿰亻兄	2	K03134712	Ta396712	3136712.jpg
S12127	F09704	㹿	1	K03134720	Ta396720	3136720.jpg
S12128	F09705	狠	1	K03134730	Ta396730	3136730.jpg
S12129	F09706	獾	1	K03134740	Ta396740	3136740.jpg
S12130	F09707	犿	1	K03134810	Ta396810	3136810.jpg
S12131	F09708	⿰犭⿱亠𨾴	1	K03134820	Ta396820	3136820.jpg
S12132	F09709	⿰犭⿱龷隹	1	K03134831	Ta396831	3136831.jpg
S12133	F09709	㹠	2	K03134832	Ta396832	3136832.jpg
S12134	F09710	㹠	1	K03134840	Ta396840	3136840.jpg
S12135	F09711	㹠	1	K03135110	Ta397110	3137110.jpg
S12136	F09712	⿰犭𧈸	1	K03135120	Ta397120	3137120.jpg
S12137	F09713	狘	1	K03135130	Ta397130	3137130.jpg
S12138	F09714	𢟆	1	K03135140	Ta397140	3137140.jpg
S12139	F09715	猎	1	K03135210	Ta397210	3137210.jpg
S12140	F09716	⿰犭㫺	1	K03135220	Ta397220	3137220.jpg
S12141	F09717	㹱	1	K03135230	Ta397230	3137230.jpg
S12142	F09718	㹱	1	K03135240	Ta397240	3137240.jpg
S12143	F09719	⿰犭覺	1	K03135310	Ta397310	3137310.jpg
S12144	F09720	𤞚	1	K03135320	Ta397320	3137320.jpg
S12145	F09721	𤝈	1	K03135330	Ta397330	3137330.jpg
S12146	F09722	㹻	1	K03135340	Ta397340	3137340.jpg
S12147	F09723	㹥	1	K03135410	Ta397410	3137410.jpg
S12148	F09724	獀	1	K03135420	Ta397420	3137420.jpg
S12149	F09725	𤟫	1	K03135430	Ta397430	3137430.jpg
S12150	F09726	𤟟	1	K03135440	Ta397440	3137440.jpg
S12151	F09727	㺖	1	K03135510	Ta397510	3137510.jpg
S12152	F09728	⿰犭𠔥	1	K03135520	Ta397520	3137520.jpg
S12153	F09729	㺌	1	K03135530	Ta397530	3137530.jpg
S12154	F09730	㹽	1	K03135540	Ta397540	3137540.jpg
S12155	F09731	𤡅	1	K03135610	Ta397610	3137610.jpg
S12156	F09732	㺑	1	K03135620	Ta397620	3137620.jpg
S12157	F09733	㺕	1	K03135630	Ta397630	3137630.jpg
S12158	F09734	狺	1	K03135640	Ta397640	3137640.jpg
S12159	F09735	㹞	1	K03135710	Ta397710	3137710.jpg
S12160	F09736	獒	1	K03135720	Ta397720	3137720.jpg
S12161	F09737	㹤	1	K03135730	Ta397730	3137730.jpg
S12162	F09738	獜	1	K03135740	Ta397740	3137740.jpg
S12163	F09739	狟	1	K03135810	Ta397810	3137810.jpg
S12164	F09740	⿱攸犬	1	K03135820	Ta397820	3137820.jpg
S12165	F09741	𤟍	1	K03135830	Ta397830	3137830.jpg
S12166	F09742	𪺽	1	K03135840	Ta397840	3137840.jpg
S12167	F09743	猌	1	K03136110	Ta398110	3138110.jpg
S12168	F09744	𤜲	1	K03136120	Ta398120	3138120.jpg
S12169	F09745	𤣔	1	K03136130	Ta398130	3138130.jpg
S12170	F09746	⿰犭⿱𤕨玉	1	K03136140	Ta398140	3138140.jpg
S12171	F09747	獮	1	K03136210	Ta398210	3138210.jpg
S12172	F09748	𤞯	1	K03136220	Ta398220	3138220.jpg
S12173	F09749	狣	1	K03136230	Ta398230	3138230.jpg
S12174	F09750	獟	1	K03136240	Ta398240	3138240.jpg
S12175	F09751	獟	1	K03136310	Ta398310	3138310.jpg
S12176	F09752	猙	1	K03136320	Ta398320	3138320.jpg
S12177	F09753	狛	1	K03136331	Ta398331	3138331.jpg
S12178	F09753	𤝡	2	K03136332	Ta398332	3138332.jpg
S12179	F09754	𤢞	1	K03136340	Ta398340	3138340.jpg
S12180	F09755	獌	1	K03136410	Ta398410	3138410.jpg
S12181	F09756	猵	1	K03136420	Ta398420	3138420.jpg
S12182	F09757	獱	1	K03136430	Ta398430	3138430.jpg
S12183	F09758	獱	1	K03136440	Ta398440	3138440.jpg
S12184	F09759	狨	1	K03136510	Ta398510	3138510.jpg
S12185	F09760	𤝱	1	K03136520	Ta398520	3138520.jpg
S12186	F09761	㺟	1	K03136530	Ta398530	3138530.jpg
S12187	F09762	𤟤	1	K03136610	Ta398610	3138610.jpg
